student_id,name,gender,age,grade_level,parental_education,study_hours_per_week,attendance_rate,internet_access,extracurricular_activities,test_prep_course,sleep_hours,previous_score,math_score,science_score,english_score,final_score,passed,risk_level
STU11763,Kritika Banerjee,Male,18,Grade 10,Some College,7.8,81.0,Yes,Yes,Completed,8.4,46.8,45.0,47.0,44.0,47.2,No,High
STU11764,Diya Menon,Male,15,Grade 10,Bachelor's Degree,4.1,83.4,Yes,Yes,Not Completed,5.9,48.7,48.0,45.0,49.0,52.9,Yes,High
STU11765,Ananya Menon,Female,18,Grade 10,High School,9.2,77.9,Yes,No,Completed,6.9,49.1,36.0,35.0,52.0,37.4,No,High
STU11766,Harsh Reddy,Male,19,Grade 11,High School,9.2,88.3,Yes,Yes,Not Completed,7.3,58.1,47.0,65.0,58.0,53.9,Yes,High
STU11767,Kritika Shukla,Male,17,Grade 12,High School,5.6,65.3,Yes,No,Completed,8.8,38.1,27.0,49.0,42.0,43.6,No,High
STU11768,Shreya Menon,Male,18,Grade 12,High School,9.7,91.6,Yes,No,Completed,7.8,55.0,65.0,54.0,50.0,60.9,Yes,Medium
STU11769,Manav Mehta,Female,19,Grade 10,High School,12.0,73.4,No,No,Not Completed,6.6,35.0,45.0,35.0,29.0,33.8,No,High
STU11770,Shreya Pillai,Female,19,Grade 12,Associate Degree,3.5,58.8,No,No,Completed,7.8,36.7,32.0,32.0,38.0,28.6,No,High
STU11771,Meera Agarwal,Male,18,Grade 10,Some College,8.9,99.2,Yes,Yes,Not Completed,10.0,61.8,69.0,65.0,53.0,70.9,Yes,Medium
STU11772,Anjali Mehta,Male,15,Grade 12,Bachelor's Degree,10.1,88.5,Yes,Yes,Not Completed,5.5,52.0,42.0,56.0,49.0,53.0,Yes,High
STU11773,Manav Krishnan,Female,17,Grade 12,Associate Degree,13.8,76.3,Yes,Yes,Not Completed,7.7,53.9,47.0,45.0,50.0,49.3,No,High
STU11774,Aryan Gupta,Female,15,Grade 11,Associate Degree,9.1,78.1,Yes,No,Not Completed,5.6,56.0,63.0,60.0,55.0,69.4,Yes,Medium
STU11775,Pooja Khan,Male,17,Grade 11,Some College,11.5,79.2,Yes,No,Completed,7.1,52.1,34.0,44.0,41.0,46.1,No,High
STU11776,Priya Verma,Female,19,Grade 11,High School,5.5,89.8,Yes,Yes,Completed,6.7,50.7,48.0,41.0,52.0,47.0,No,High
STU11777,Ananya Mishra,Male,16,Grade 10,Associate Degree,5.0,95.2,Yes,Yes,Not Completed,8.6,56.2,46.0,60.0,62.0,57.4,Yes,Medium
STU11778,Anjali Ghosh,Female,15,Grade 12,Associate Degree,13.0,82.0,Yes,No,Not Completed,5.4,51.2,56.0,51.0,52.0,41.6,No,High
STU11779,Nikhil Reddy,Female,18,Grade 11,High School,2.2,46.4,Yes,No,Completed,7.5,35.0,28.0,26.0,38.0,34.3,No,High
STU11780,Akash Mishra,Male,17,Grade 11,Associate Degree,9.8,46.5,No,No,Completed,4.8,39.5,30.0,29.0,35.0,41.6,No,High
STU11781,Aman Sen,Female,16,Grade 12,High School,3.5,77.3,Yes,Yes,Completed,8.4,39.9,33.0,40.0,36.0,35.7,No,High
STU11782,Abhinav Pillai,Male,18,Grade 10,Bachelor's Degree,6.9,75.5,No,Yes,Not Completed,7.1,44.4,54.0,40.0,45.0,53.0,Yes,High
STU11783,Sanjay Deshmukh,Female,19,Grade 12,Bachelor's Degree,15.1,62.8,Yes,Yes,Not Completed,8.7,55.8,60.0,63.0,52.0,63.2,Yes,Medium
STU11784,Ritu Bhatt,Male,16,Grade 11,Bachelor's Degree,9.5,75.9,No,No,Not Completed,7.3,53.3,36.0,54.0,52.0,41.2,No,High
STU11785,Tanvi Dubey,Female,18,Grade 12,Associate Degree,8.8,88.6,Yes,No,Not Completed,6.9,55.2,70.0,50.0,48.0,64.5,Yes,Medium
STU11786,Simran Joshi,Female,15,Grade 12,Some College,8.5,89.7,Yes,Yes,Not Completed,7.5,46.9,42.0,35.0,45.0,44.4,No,High
STU11787,Abhinav Mishra,Female,19,Grade 10,Associate Degree,5.2,52.1,Yes,No,Completed,6.1,35.6,25.0,32.0,40.0,27.6,No,High
STU11788,Aditya Roy,Female,19,Grade 12,Some College,10.8,60.3,Yes,No,Not Completed,7.5,41.6,33.0,48.0,33.0,32.6,No,High
STU11789,Aditya Das,Female,15,Grade 12,High School,13.6,93.6,Yes,No,Completed,8.2,61.0,44.0,64.0,63.0,56.0,Yes,Medium
STU11790,Varun Kapoor,Female,17,Grade 10,Some College,6.4,45.0,No,Yes,Not Completed,5.3,35.0,25.0,26.0,33.0,25.0,No,High
STU11791,Kavya Dutta,Male,15,Grade 12,Some College,7.1,68.0,No,Yes,Completed,6.0,43.1,36.0,32.0,52.0,43.2,No,High
STU11792,Suresh Deshmukh,Male,19,Grade 10,Master's Degree,13.3,83.6,Yes,Yes,Completed,6.3,64.5,68.0,52.0,62.0,63.4,Yes,Medium
STU11793,Shreya Patel,Male,18,Grade 10,Associate Degree,3.5,92.9,Yes,Yes,Not Completed,6.0,46.6,38.0,46.0,39.0,44.9,No,High
STU11794,Manav Patel,Male,18,Grade 11,Bachelor's Degree,15.5,95.9,Yes,No,Not Completed,8.4,68.7,70.0,73.0,72.0,67.5,Yes,Medium
STU11795,Sneha Krishnan,Female,19,Grade 10,Associate Degree,8.8,85.1,Yes,No,Completed,6.7,61.4,45.0,65.0,57.0,55.6,Yes,Medium
STU11796,Aryan Verma,Female,17,Grade 10,Associate Degree,2.0,65.4,Yes,Yes,Not Completed,7.6,49.5,51.0,42.0,43.0,44.5,No,High
STU11797,Diya Mishra,Male,16,Grade 10,Some College,17.4,87.0,Yes,Yes,Not Completed,6.5,61.1,59.0,55.0,60.0,62.6,Yes,Medium
STU11798,Ritu Deshmukh,Female,15,Grade 12,High School,8.3,91.1,Yes,No,Completed,6.9,51.4,41.0,54.0,46.0,51.9,Yes,High
STU11799,Ananya Mishra,Male,15,Grade 11,High School,18.8,93.8,Yes,Yes,Not Completed,6.7,46.9,48.0,39.0,43.0,53.0,Yes,High
STU11800,Diya Bhatt,Male,17,Grade 11,Bachelor's Degree,18.7,82.5,No,No,Not Completed,6.0,56.3,47.0,49.0,43.0,52.3,Yes,High
STU11801,Meera Singh,Female,16,Grade 12,Bachelor's Degree,13.2,81.8,Yes,Yes,Not Completed,6.1,52.4,49.0,58.0,55.0,56.6,Yes,Medium
STU11802,Kritika Iyer,Male,19,Grade 12,Master's Degree,11.1,83.3,Yes,No,Not Completed,7.4,55.3,57.0,55.0,57.0,57.0,Yes,Medium
STU11803,Siddharth Krishnan,Male,15,Grade 11,Some College,6.1,72.1,Yes,No,Not Completed,6.6,36.2,41.0,41.0,42.0,41.2,No,High
STU11804,Lavanya Shukla,Male,15,Grade 11,Some College,3.6,67.4,Yes,No,Not Completed,7.6,35.0,46.0,38.0,40.0,45.5,No,High
STU11805,Priya Bhatt,Female,15,Grade 11,High School,12.2,76.8,Yes,Yes,Not Completed,5.4,47.5,40.0,57.0,35.0,47.9,No,High
STU11806,Neha Dutta,Female,16,Grade 12,Associate Degree,3.5,80.9,Yes,Yes,Completed,7.1,52.4,51.0,54.0,53.0,60.6,Yes,Medium
STU11807,Deepika Malhotra,Male,19,Grade 11,High School,14.6,87.6,Yes,Yes,Completed,7.8,50.8,52.0,52.0,51.0,54.7,Yes,High
STU11808,Harsh Joshi,Female,16,Grade 11,Bachelor's Degree,5.0,69.9,No,Yes,Completed,6.6,51.9,41.0,41.0,39.0,37.0,No,High
STU11809,Varun Mehta,Female,19,Grade 11,Associate Degree,9.5,88.5,No,Yes,Not Completed,6.3,41.9,44.0,41.0,45.0,47.1,No,High
STU11810,Neha Srivastava,Female,15,Grade 11,Associate Degree,7.3,84.2,No,Yes,Not Completed,6.6,49.1,59.0,42.0,41.0,50.5,Yes,High
STU11811,Ritu Saxena,Female,15,Grade 10,Bachelor's Degree,15.8,76.1,Yes,Yes,Not Completed,6.5,59.7,46.0,56.0,63.0,49.8,No,High
STU11812,Aman Dhawan,Male,18,Grade 11,Some College,8.7,97.7,No,Yes,Completed,6.3,58.5,47.0,45.0,58.0,54.8,Yes,High
STU11813,Abhinav Agarwal,Male,15,Grade 10,High School,7.2,89.8,No,Yes,Completed,5.8,47.9,38.0,44.0,46.0,47.8,No,High
STU11814,Anjali Dubey,Female,17,Grade 10,Associate Degree,14.8,70.6,Yes,Yes,Completed,6.8,54.3,45.0,55.0,57.0,53.2,Yes,High
STU11815,Zara Krishnan,Female,19,Grade 11,Some College,9.4,58.6,Yes,Yes,Not Completed,6.0,45.3,36.0,39.0,48.0,42.2,No,High
STU11816,Tara Agarwal,Male,17,Grade 12,High School,7.3,69.2,Yes,Yes,Not Completed,9.2,44.5,31.0,45.0,41.0,40.8,No,High
STU11817,Rahul Srivastava,Male,16,Grade 12,High School,4.6,85.6,Yes,No,Not Completed,9.1,50.1,57.0,48.0,55.0,56.1,Yes,Medium
STU11818,Karan Rao,Female,18,Grade 12,High School,5.5,88.3,Yes,No,Completed,5.6,63.8,63.0,63.0,61.0,57.9,Yes,Medium
STU11819,Tanvi Patel,Female,15,Grade 12,High School,8.3,81.2,Yes,Yes,Not Completed,7.1,43.3,38.0,39.0,54.0,41.1,No,High
STU11820,Aman Sharma,Female,16,Grade 11,Bachelor's Degree,7.4,75.0,Yes,Yes,Not Completed,6.1,42.7,27.0,50.0,44.0,39.7,No,High
STU11821,Neha Ghosh,Male,19,Grade 10,Bachelor's Degree,15.0,79.6,Yes,No,Not Completed,5.7,63.2,70.0,56.0,65.0,59.3,Yes,Medium
STU11822,Deepika Reddy,Female,18,Grade 12,Some College,6.9,76.9,Yes,No,Completed,8.6,53.3,50.0,58.0,45.0,44.6,No,High
STU11823,Meera Pandey,Male,19,Grade 11,Some College,10.6,69.7,Yes,Yes,Completed,7.0,45.7,45.0,47.0,41.0,48.3,No,High
STU11824,Siddharth Kapoor,Female,15,Grade 11,High School,10.2,76.0,No,Yes,Completed,9.1,52.7,58.0,46.0,51.0,52.2,Yes,High
STU11825,Aisha Banerjee,Male,15,Grade 10,High School,14.1,77.7,Yes,Yes,Not Completed,7.6,44.0,47.0,42.0,36.0,46.2,No,High
STU11826,Anjali Patel,Male,17,Grade 10,Associate Degree,4.7,79.3,Yes,No,Not Completed,5.2,49.1,49.0,49.0,55.0,48.8,No,High
STU11827,Sneha Roy,Male,16,Grade 10,Some College,4.3,87.9,Yes,Yes,Not Completed,5.0,36.0,29.0,47.0,31.0,38.5,No,High
STU11828,Shreya Khan,Female,17,Grade 11,Some College,6.1,58.7,Yes,Yes,Completed,7.2,39.0,30.0,41.0,39.0,37.4,No,High
STU11829,Preeti Sen,Female,15,Grade 10,High School,18.5,86.5,Yes,Yes,Not Completed,8.3,38.4,30.0,34.0,30.0,37.4,No,High
STU11830,Abhinav Sheikh,Female,17,Grade 12,High School,4.9,95.4,Yes,Yes,Not Completed,7.3,53.6,46.0,52.0,40.0,52.9,Yes,High
STU11831,Kartik Ghosh,Female,19,Grade 10,Associate Degree,15.4,88.5,Yes,No,Completed,6.9,68.0,55.0,54.0,65.0,57.0,Yes,Medium
STU11832,Mohit Bose,Female,15,Grade 12,High School,7.5,84.8,Yes,No,Completed,5.8,48.5,48.0,42.0,46.0,48.9,No,High
STU11833,Kabir Reddy,Female,17,Grade 12,Bachelor's Degree,6.7,66.1,Yes,Yes,Not Completed,5.7,44.8,29.0,35.0,46.0,34.6,No,High
STU11834,Dev Chatterjee,Male,16,Grade 12,Associate Degree,4.7,94.5,Yes,Yes,Not Completed,7.1,43.6,34.0,45.0,34.0,36.6,No,High
STU11835,Priya Dubey,Male,19,Grade 11,Bachelor's Degree,8.9,89.5,Yes,No,Completed,8.1,61.9,58.0,61.0,67.0,66.8,Yes,Medium
STU11836,Aarav Menon,Female,17,Grade 11,Bachelor's Degree,3.7,75.0,Yes,No,Not Completed,8.0,39.1,45.0,34.0,39.0,39.5,No,High
STU11837,Manav Dhawan,Female,19,Grade 11,Associate Degree,20.4,82.4,Yes,No,Completed,7.6,62.1,52.0,65.0,58.0,61.6,Yes,Medium
STU11838,Shreya Khan,Female,16,Grade 10,Some College,7.0,63.4,Yes,Yes,Completed,8.3,36.1,45.0,29.0,28.0,36.0,No,High
STU11839,Simran Bhatt,Male,17,Grade 10,Some College,4.6,80.9,No,Yes,Completed,8.3,47.6,28.0,38.0,46.0,38.2,No,High
STU11840,Zara Banerjee,Male,15,Grade 12,High School,6.5,92.4,Yes,No,Completed,6.3,58.6,66.0,51.0,57.0,61.5,Yes,Medium
STU11841,Priya Choudhary,Male,15,Grade 10,Bachelor's Degree,4.8,63.1,Yes,Yes,Not Completed,9.2,35.9,39.0,29.0,38.0,37.5,No,High
STU11842,Aditya Mehta,Male,17,Grade 10,Master's Degree,4.7,66.0,No,No,Not Completed,6.4,35.0,39.0,28.0,32.0,33.9,No,High
STU11843,Abhinav Nair,Female,18,Grade 11,Bachelor's Degree,11.4,91.5,Yes,Yes,Completed,5.4,71.5,74.0,69.0,76.0,64.9,Yes,Medium
STU11844,Priya Dutta,Male,17,Grade 10,High School,19.5,84.4,No,No,Completed,7.4,58.3,51.0,61.0,59.0,63.5,Yes,Medium
STU11845,Arjun Das,Female,17,Grade 10,High School,11.9,82.2,Yes,No,Completed,7.7,48.3,44.0,69.0,45.0,53.4,Yes,High
STU11846,Tanvi Chatterjee,Female,15,Grade 12,Associate Degree,11.0,95.4,Yes,Yes,Completed,8.3,63.6,64.0,66.0,59.0,54.9,Yes,High
STU11847,Ritu Srivastava,Female,18,Grade 12,Associate Degree,10.2,82.7,Yes,Yes,Not Completed,7.7,47.9,63.0,46.0,48.0,55.2,Yes,Medium
STU11848,Meera Joshi,Female,15,Grade 11,High School,7.4,97.2,No,Yes,Not Completed,9.1,36.7,29.0,34.0,35.0,39.3,No,High
STU11849,Karan Reddy,Female,15,Grade 11,Some College,3.0,85.6,Yes,No,Completed,6.5,47.4,47.0,39.0,48.0,45.4,No,High
STU11850,Ananya Mishra,Male,15,Grade 10,Some College,9.7,66.4,No,No,Not Completed,5.9,38.4,32.0,32.0,47.0,37.5,No,High
STU11851,Swati Singh,Female,17,Grade 11,Some College,7.2,76.4,Yes,Yes,Not Completed,5.6,42.6,36.0,36.0,48.0,44.6,No,High
STU11852,Zara Nair,Male,16,Grade 12,Some College,7.8,91.6,Yes,Yes,Completed,6.9,60.2,55.0,62.0,55.0,56.1,Yes,Medium
STU11853,Mohit Roy,Female,18,Grade 11,Associate Degree,6.4,75.9,Yes,Yes,Completed,8.0,56.7,60.0,54.0,54.0,57.8,Yes,Medium
STU11854,Lavanya Menon,Female,17,Grade 12,Associate Degree,15.7,79.1,Yes,Yes,Completed,7.6,59.2,43.0,68.0,75.0,58.6,Yes,Medium
STU11855,Swati Patel,Male,19,Grade 11,High School,3.0,81.8,Yes,No,Completed,5.7,37.8,39.0,45.0,34.0,39.8,No,High
STU11856,Kritika Banerjee,Female,15,Grade 10,Some College,6.2,89.3,Yes,Yes,Not Completed,6.2,44.7,43.0,36.0,46.0,43.2,No,High
STU11857,Suresh Reddy,Female,19,Grade 10,High School,7.7,94.3,Yes,Yes,Completed,6.9,57.2,65.0,52.0,59.0,57.4,Yes,Medium
STU11858,Abhinav Chopra,Male,17,Grade 11,Some College,9.5,66.1,Yes,No,Not Completed,6.9,54.3,60.0,52.0,52.0,55.0,Yes,Medium
STU11859,Aman Roy,Male,16,Grade 10,Some College,10.7,73.1,Yes,No,Not Completed,6.1,42.8,27.0,49.0,47.0,33.8,No,High
STU11860,Kabir Gupta,Female,16,Grade 11,Bachelor's Degree,5.2,81.9,Yes,Yes,Not Completed,5.8,48.9,48.0,55.0,40.0,57.0,Yes,Medium
STU11861,Kritika Menon,Male,17,Grade 12,Associate Degree,4.8,96.6,Yes,No,Completed,7.1,67.1,74.0,68.0,66.0,62.7,Yes,Medium
STU11862,Varun Verma,Female,18,Grade 11,High School,5.1,62.9,No,No,Completed,5.5,40.4,30.0,41.0,45.0,34.2,No,High
STU11863,Suresh Rao,Male,17,Grade 10,High School,6.5,87.2,No,No,Not Completed,6.9,37.7,29.0,42.0,31.0,37.4,No,High
STU11864,Bhavna Dutta,Female,15,Grade 10,High School,7.7,85.4,Yes,No,Completed,7.4,44.8,34.0,45.0,40.0,45.8,No,High
STU11865,Kartik Shukla,Female,18,Grade 11,Some College,2.4,71.4,Yes,Yes,Not Completed,6.7,39.0,31.0,38.0,43.0,44.2,No,High
STU11866,Aditya Banerjee,Female,15,Grade 11,High School,7.8,90.1,Yes,No,Not Completed,5.9,43.3,48.0,44.0,42.0,44.6,No,High
STU11867,Aditya Das,Male,19,Grade 12,High School,12.7,98.0,No,No,Not Completed,7.0,43.6,34.0,44.0,48.0,45.5,No,High
STU11868,Tanvi Dutta,Male,19,Grade 11,Associate Degree,2.8,78.7,Yes,Yes,Not Completed,7.0,52.2,45.0,43.0,43.0,46.7,No,High
STU11869,Manav Rao,Female,15,Grade 11,Some College,5.4,45.0,Yes,Yes,Completed,6.6,45.8,56.0,40.0,50.0,49.1,No,High
STU11870,Rohan Ghosh,Female,15,Grade 12,Associate Degree,3.1,45.0,Yes,No,Not Completed,8.0,35.0,42.0,25.0,28.0,34.7,No,High
STU11871,Dev Choudhary,Male,19,Grade 10,Some College,7.6,69.8,Yes,Yes,Not Completed,6.1,41.2,39.0,48.0,45.0,41.8,No,High
STU11872,Kavya Das,Male,18,Grade 10,Some College,6.1,80.8,Yes,No,Not Completed,5.6,36.5,36.0,36.0,40.0,40.5,No,High
STU11873,Zara Kapoor,Female,17,Grade 10,High School,10.1,95.6,Yes,No,Completed,7.6,65.9,66.0,54.0,58.0,59.2,Yes,Medium
STU11874,Vikram Pandey,Female,19,Grade 10,High School,5.7,76.7,No,No,Not Completed,7.4,36.5,29.0,33.0,30.0,35.3,No,High
STU11875,Diya Saxena,Male,16,Grade 12,Some College,20.8,93.4,Yes,No,Not Completed,8.2,49.2,39.0,46.0,35.0,46.1,No,High
STU11876,Kritika Khan,Female,15,Grade 10,Some College,9.4,98.5,Yes,No,Not Completed,7.3,55.5,49.0,59.0,50.0,55.9,Yes,Medium
STU11877,Aditya Saxena,Female,16,Grade 11,Bachelor's Degree,16.4,89.6,Yes,Yes,Not Completed,7.9,60.4,55.0,67.0,59.0,64.2,Yes,Medium
STU11878,Sanjay Kapoor,Male,19,Grade 10,Bachelor's Degree,5.9,78.7,Yes,Yes,Completed,7.7,63.3,61.0,56.0,40.0,61.3,Yes,Medium
STU11879,Riya Banerjee,Female,16,Grade 11,Some College,4.0,86.1,Yes,Yes,Completed,7.0,47.5,44.0,43.0,40.0,49.1,No,High
STU11880,Arjun Patel,Female,18,Grade 12,Bachelor's Degree,5.5,91.9,Yes,Yes,Not Completed,5.7,56.2,53.0,49.0,57.0,52.0,Yes,High
STU11881,Meera Rao,Female,17,Grade 11,Bachelor's Degree,6.3,66.5,Yes,Yes,Completed,6.7,44.3,56.0,47.0,48.0,50.9,Yes,High
STU11882,Kavya Khan,Male,16,Grade 12,Bachelor's Degree,4.2,69.1,Yes,Yes,Completed,7.2,42.4,25.0,40.0,39.0,38.3,No,High
STU11883,Ritu Menon,Female,15,Grade 10,Associate Degree,13.4,91.8,Yes,Yes,Not Completed,8.0,70.1,68.0,71.0,69.0,74.6,Yes,Medium
STU11884,Kabir Banerjee,Female,19,Grade 11,Some College,6.2,87.7,Yes,No,Completed,6.5,44.4,35.0,41.0,37.0,43.7,No,High
STU11885,Gaurav Khan,Male,19,Grade 11,Bachelor's Degree,12.2,45.6,Yes,No,Completed,9.1,68.9,58.0,66.0,66.0,60.2,Yes,Medium
STU11886,Abhinav Iyer,Female,19,Grade 12,Master's Degree,2.4,92.9,No,No,Completed,8.0,53.4,50.0,46.0,42.0,45.7,No,High
STU11887,Aditya Dubey,Male,16,Grade 11,Master's Degree,5.2,91.1,Yes,Yes,Completed,7.7,61.7,64.0,61.0,71.0,66.4,Yes,Medium
STU11888,Kavya Singh,Male,16,Grade 12,High School,13.2,86.3,Yes,Yes,Not Completed,6.6,42.3,43.0,50.0,37.0,49.1,No,High
STU11889,Kritika Ghosh,Female,15,Grade 11,Bachelor's Degree,8.9,77.9,Yes,Yes,Not Completed,6.0,41.2,30.0,34.0,40.0,32.8,No,High
STU11890,Mohit Roy,Female,16,Grade 12,High School,5.0,80.4,No,Yes,Completed,6.7,38.8,40.0,35.0,41.0,47.5,No,High
STU11891,Siddharth Chopra,Male,18,Grade 12,Bachelor's Degree,8.5,97.2,Yes,No,Completed,8.0,46.8,44.0,39.0,54.0,50.8,Yes,High
STU11892,Lavanya Kapoor,Male,17,Grade 12,Master's Degree,9.0,74.5,Yes,Yes,Not Completed,8.1,60.0,63.0,55.0,54.0,69.8,Yes,Medium
STU11893,Gaurav Das,Male,18,Grade 11,Master's Degree,9.0,50.4,Yes,No,Not Completed,6.4,46.4,47.0,56.0,40.0,43.6,No,High
STU11894,Kritika Sheikh,Female,16,Grade 10,Master's Degree,13.6,95.1,No,No,Not Completed,6.5,51.3,60.0,47.0,45.0,54.8,Yes,High
STU11895,Aditya Srivastava,Female,18,Grade 10,Some College,18.2,85.1,Yes,Yes,Not Completed,6.3,59.2,57.0,64.0,62.0,63.7,Yes,Medium
STU11896,Pooja Menon,Male,19,Grade 10,Master's Degree,9.8,76.8,No,Yes,Completed,8.2,51.6,53.0,39.0,45.0,48.8,No,High
STU11897,Aisha Tiwari,Female,16,Grade 10,Some College,3.7,91.1,Yes,Yes,Not Completed,7.6,43.0,42.0,47.0,42.0,44.8,No,High
STU11898,Aryan Srivastava,Male,16,Grade 12,High School,4.9,95.5,Yes,No,Not Completed,4.4,46.3,40.0,41.0,42.0,52.0,Yes,High
STU11899,Rohan Pillai,Male,18,Grade 11,Associate Degree,11.4,91.8,Yes,Yes,Not Completed,7.1,50.1,56.0,46.0,41.0,50.8,Yes,High
STU11900,Lavanya Menon,Male,17,Grade 11,Associate Degree,10.7,89.7,Yes,Yes,Not Completed,6.3,46.4,43.0,42.0,38.0,47.6,No,High
STU11901,Karan Dhawan,Male,15,Grade 10,Some College,18.7,62.3,Yes,Yes,Not Completed,8.9,43.5,30.0,25.0,46.0,40.3,No,High
STU11902,Harsh Choudhary,Male,15,Grade 11,High School,7.1,91.6,Yes,Yes,Not Completed,7.6,45.8,49.0,40.0,45.0,47.1,No,High
STU11903,Sneha Saxena,Female,17,Grade 10,Bachelor's Degree,17.9,66.8,No,Yes,Not Completed,7.9,50.0,49.0,48.0,52.0,51.7,Yes,High
STU11904,Arjun Krishnan,Female,17,Grade 10,High School,5.6,81.4,Yes,Yes,Completed,6.9,49.9,61.0,39.0,53.0,56.3,Yes,Medium
STU11905,Varun Banerjee,Male,16,Grade 12,Bachelor's Degree,5.4,74.2,Yes,No,Completed,7.1,52.1,41.0,61.0,51.0,50.9,Yes,High
STU11906,Tanvi Tiwari,Male,17,Grade 10,Bachelor's Degree,3.5,63.4,No,No,Not Completed,8.5,50.5,51.0,53.0,53.0,52.2,Yes,High
STU11907,Preeti Sen,Female,19,Grade 11,Associate Degree,14.3,94.8,Yes,Yes,Completed,5.7,61.6,65.0,61.0,51.0,64.1,Yes,Medium
STU11908,Aarav Mishra,Male,17,Grade 11,Bachelor's Degree,3.6,79.6,Yes,Yes,Not Completed,8.7,35.9,40.0,32.0,33.0,35.7,No,High
STU11909,Zara Dutta,Female,18,Grade 12,Associate Degree,6.0,79.7,Yes,Yes,Completed,7.4,47.1,56.0,45.0,39.0,48.4,No,High
STU11910,Kartik Verma,Male,16,Grade 10,Bachelor's Degree,8.2,59.8,Yes,Yes,Not Completed,8.4,43.5,45.0,52.0,46.0,42.9,No,High
STU11911,Sanjay Agarwal,Male,16,Grade 12,Some College,8.9,85.6,Yes,No,Not Completed,7.5,44.2,33.0,51.0,36.0,41.2,No,High
STU11912,Kritika Shukla,Male,18,Grade 11,Bachelor's Degree,10.1,84.3,Yes,Yes,Not Completed,7.8,63.3,55.0,49.0,65.0,62.4,Yes,Medium
STU11913,Sneha Deshmukh,Female,18,Grade 12,Associate Degree,2.5,72.6,Yes,Yes,Not Completed,7.1,39.9,44.0,40.0,35.0,40.2,No,High
STU11914,Manav Agarwal,Male,18,Grade 12,Master's Degree,8.9,92.3,Yes,No,Completed,6.4,66.2,54.0,67.0,63.0,61.6,Yes,Medium
STU11915,Priya Khan,Female,19,Grade 10,Some College,5.7,91.9,No,Yes,Completed,5.6,55.4,57.0,58.0,46.0,67.7,Yes,Medium
STU11916,Pooja Sharma,Male,17,Grade 11,High School,13.6,90.6,Yes,Yes,Not Completed,7.7,46.3,47.0,48.0,44.0,44.7,No,High
STU11917,Dev Bhatt,Male,18,Grade 12,Master's Degree,6.2,69.3,Yes,Yes,Completed,6.8,54.3,51.0,62.0,57.0,50.5,Yes,High
STU11918,Varun Mishra,Male,19,Grade 10,High School,16.9,92.0,Yes,Yes,Not Completed,6.8,64.3,65.0,56.0,66.0,65.5,Yes,Medium
STU11919,Akash Gupta,Female,16,Grade 11,Some College,5.7,83.8,Yes,No,Not Completed,6.1,39.4,28.0,25.0,29.0,33.9,No,High
STU11920,Akash Sen,Male,18,Grade 10,Bachelor's Degree,8.5,70.7,Yes,No,Not Completed,8.3,38.3,32.0,41.0,36.0,38.9,No,High
STU11921,Zara Reddy,Male,16,Grade 11,Master's Degree,4.8,81.4,Yes,No,Not Completed,7.5,38.7,30.0,42.0,41.0,46.3,No,High
STU11922,Arjun Rao,Male,17,Grade 10,Associate Degree,4.7,92.7,Yes,No,Not Completed,5.9,47.2,53.0,36.0,46.0,45.9,No,High
STU11923,Ishaan Nair,Female,15,Grade 12,Bachelor's Degree,17.7,68.1,Yes,Yes,Completed,7.7,55.2,47.0,60.0,50.0,53.2,Yes,High
STU11924,Suresh Ghosh,Female,16,Grade 10,Some College,11.8,78.8,Yes,No,Completed,6.1,58.8,50.0,58.0,54.0,61.7,Yes,Medium
STU11925,Vikram Jain,Male,16,Grade 10,Associate Degree,12.9,85.1,Yes,Yes,Not Completed,7.2,48.6,53.0,53.0,39.0,59.7,Yes,Medium
STU11926,Aryan Chatterjee,Female,18,Grade 10,Some College,6.9,91.5,Yes,Yes,Completed,5.7,50.3,44.0,53.0,44.0,42.8,No,High
STU11927,Aisha Chatterjee,Female,16,Grade 11,Master's Degree,2.8,75.7,Yes,Yes,Completed,7.0,60.6,53.0,64.0,57.0,60.3,Yes,Medium
STU11928,Manav Sheikh,Female,15,Grade 10,Master's Degree,12.0,83.2,Yes,No,Completed,6.2,51.1,47.0,41.0,52.0,51.0,Yes,High
STU11929,Varun Bhatt,Male,15,Grade 11,Bachelor's Degree,6.2,60.8,Yes,Yes,Completed,5.3,43.2,29.0,50.0,42.0,48.0,No,High
STU11930,Nisha Malhotra,Female,17,Grade 11,Master's Degree,9.2,93.8,Yes,Yes,Not Completed,5.9,53.2,47.0,48.0,49.0,46.3,No,High
STU11931,Preeti Das,Female,19,Grade 12,Master's Degree,4.8,83.9,Yes,No,Completed,8.4,54.3,51.0,61.0,55.0,51.0,Yes,High
STU11932,Pooja Dutta,Female,19,Grade 12,Some College,11.8,80.0,Yes,No,Not Completed,4.7,41.3,45.0,50.0,31.0,44.2,No,High
STU11933,Swati Pillai,Male,16,Grade 10,Some College,6.4,90.1,Yes,Yes,Completed,7.9,51.3,40.0,44.0,44.0,45.7,No,High
STU11934,Diya Srivastava,Female,18,Grade 12,Associate Degree,4.5,45.0,Yes,Yes,Completed,5.4,35.0,30.0,35.0,42.0,39.5,No,High
STU11935,Kavya Chatterjee,Male,19,Grade 11,Bachelor's Degree,2.7,78.5,Yes,Yes,Not Completed,5.0,52.4,50.0,50.0,52.0,53.5,Yes,High
